y, v, a, t
354.3541866671821,-36.38133333332334,1.8666666666666654,108.26
353.99056000051553,-36.36266666665667,1.8666666666666654,108.27
353.6271200005156,-36.343999999990004,1.8666666666666654,108.28
353.26386666718236,-36.325333333323336,1.8666666666666654,108.29
352.9008000005158,-36.30666666665667,1.8666666666666654,108.3
352.5379200005159,-36.28799999999,1.8666666666666654,108.31
352.17522666718264,-36.26933333332333,1.8666666666666654,108.32000000000001
351.8127200005161,-36.25066666665666,1.8666666666666654,108.33
351.4504000005162,-36.231999999989995,1.8666666666666654,108.34
351.08826666718295,-36.21333333332333,1.8666666666666654,108.35000000000001
350.7263200005164,-36.19466666665666,1.8666666666666654,108.36
350.3645600005165,-36.17599999998999,1.8666666666666654,108.37
350.0029866671833,-36.15733333332332,1.8666666666666654,108.38
349.6416000005167,-36.138666666656654,1.8666666666666654,108.39
349.2804000005168,-36.119999999989986,1.8666666666666654,108.4
348.9193866671836,-36.10133333332332,1.8666666666666654,108.41
348.558560000517,-36.08266666665665,1.8666666666666654,108.42
348.1979200005171,-36.06399999998998,1.8666666666666654,108.43
347.8374666671839,-36.04533333332331,1.8666666666666654,108.44
347.4772000005173,-36.026666666656645,1.8666666666666654,108.45
347.1171200005174,-36.00799999998998,1.8666666666666654,108.46000000000001
346.75722666718417,-35.98933333332331,1.8666666666666654,108.47
346.3975200005176,-35.97066666665664,1.8666666666666654,108.48
346.0380000005177,-35.95199999998997,1.8666666666666654,108.49000000000001
345.6786666671845,-35.933333333323304,1.8666666666666654,108.5
345.3195200005179,-35.914666666656636,1.8666666666666654,108.51
344.960560000518,-35.89599999998997,1.8666666666666654,108.52
344.60178666718474,-35.8773333333233,1.8666666666666654,108.53
344.2432000005182,-35.85866666665663,1.8666666666666654,108.54
343.8848000005183,-35.83999999998996,1.8666666666666654,108.55
343.52658666718503,-35.821333333323295,1.8666666666666654,108.56
343.1685600005185,-35.80266666665663,1.8666666666666654,108.57000000000001
342.8107200005186,-35.78399999998996,1.8666666666666654,108.58
342.45306666718534,-35.76533333332329,1.8666666666666654,108.59
342.0956000005188,-35.74666666665662,1.8666666666666654,108.60000000000001
341.7383200005189,-35.727999999989954,1.8666666666666654,108.61
341.3812266671857,-35.709333333323286,1.8666666666666654,108.62
341.0243200005191,-35.69066666665662,1.8666666666666654,108.63
340.6676000005192,-35.67199999998995,1.8666666666666654,108.64
340.31106666718597,-35.65333333332328,1.8666666666666654,108.65
339.9547200005194,-35.634666666656614,1.8666666666666654,108.66
339.5985600005195,-35.615999999989945,1.8666666666666654,108.67
339.2425866671863,-35.59733333332328,1.8666666666666654,108.68
338.8868000005197,-35.57866666665661,1.8666666666666654,108.69
338.5312000005198,-35.55999999998994,1.8666666666666654,108.7
338.17578666718657,-35.54133333332327,1.8666666666666654,108.71000000000001
337.82056000052,-35.522666666656605,1.8666666666666654,108.72
337.4655200005201,-35.50399999998994,1.8666666666666654,108.73
337.1106666671869,-35.48533333332327,1.8666666666666654,108.74000000000001
336.7560000005203,-35.4666666666566,1.8666666666666654,108.75
336.4015200005204,-35.44799999998993,1.8666666666666654,108.76
336.04722666718715,-35.429333333323264,1.8666666666666654,108.77
335.6931200005206,-35.410666666656596,1.8666666666666654,108.78
335.3392000005207,-35.39199999998993,1.8666666666666654,108.79
334.98546666718744,-35.37333333332326,1.8666666666666654,108.8
334.6319200005209,-35.35466666665659,1.8666666666666654,108.81
334.278560000521,-35.33599999998992,1.8666666666666654,108.82000000000001
333.92538666718775,-35.317333333323255,1.8666666666666654,108.83
333.5724000005212,-35.29866666665659,1.8666666666666654,108.84
333.2196000005213,-35.27999999998992,1.8666666666666654,108.85000000000001
332.8669866671881,-35.26133333332325,1.8666666666666654,108.86
332.5145600005215,-35.24266666665658,1.8666666666666654,108.87
332.1623200005216,-35.223999999989914,1.8666666666666654,108.88
331.8102666671884,-35.205333333323246,1.8666666666666654,108.89
331.4584000005218,-35.18666666665658,1.8666666666666654,108.9
331.10672000052193,-35.16799999998991,1.8666666666666654,108.91
330.7552266671887,-35.14933333332324,1.8666666666666654,108.92
330.40392000052213,-35.13066666665657,1.8666666666666654,108.93
330.0528000005222,-35.111999999989905,1.8666666666666654,108.94
329.701866667189,-35.09333333332324,1.8666666666666654,108.95
329.3511200005224,-35.07466666665657,1.8666666666666654,108.96000000000001
